Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Summary_Type,Profile,Source_Folder,Source_File
Ensemble_Change_From_Any_Flagged_Rate_%,1.0,2.5,0.8771929824561403,TRUE,,0.8772,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,1.0,3.0,0.8771929824561403,TRUE,,0.8772,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,1.0,3.5,1.7543859649122806,TRUE,,1.7544,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,1.5,2.0,0.0,TRUE,,0.0000,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,1.5,2.5,0.8771929824561403,TRUE,,0.8772,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,1.5,3.0,1.7543859649122806,TRUE,,1.7544,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,1.5,3.5,2.631578947368421,TRUE,,2.6316,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,2.0,2.0,0.8771929824561403,TRUE,,0.8772,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,2.0,2.5,2.631578947368421,TRUE,,2.6316,ensemble_voting,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,2.0,3.0,2.631578947368421,TRUE,,2.6316,ensemble_voting,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Any_Flagged_Rate_%,2.0,3.5,4.385964912280701,TRUE,,4.3860,ensemble_voting,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,2.0,4.385964912280701,FALSE,,4.3860,ensemble_voting,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,2.5,7.017543859649122,FALSE,,7.0175,ensemble_voting,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,3.0,10.526315789473683,FALSE,,10.5263,ensemble_voting,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,3.5,5.263157894736842,FALSE,,5.2632,ensemble_voting,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,2.0,5.263157894736842,FALSE,,5.2632,ensemble_voting,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,2.5,3.508771929824561,FALSE,,3.5088,ensemble_voting,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,3.0,7.894736842105263,FALSE,,7.8947,ensemble_voting,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,3.5,10.526315789473683,FALSE,,10.5263,ensemble_voting,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.0,7.017543859649122,FALSE,,7.0175,ensemble_voting,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.5,9.649122807017545,FALSE,,9.6491,ensemble_voting,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.0,7.894736842105263,FALSE,,7.8947,ensemble_voting,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.5,21.052631578947366,FALSE,,21.0526,ensemble_voting,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,2.0,8.771929824561402,TRUE,,8.7719,ensemble_voting,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,2.5,5.263157894736842,TRUE,,5.2632,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,3.0,7.017543859649122,TRUE,,7.0175,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,3.5,5.263157894736842,TRUE,,5.2632,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,2.0,7.894736842105263,TRUE,,7.8947,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,2.5,8.771929824561402,TRUE,,8.7719,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,3.0,7.017543859649122,TRUE,,7.0175,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,3.5,15.789473684210526,TRUE,,15.7895,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.0,7.017543859649122,TRUE,,7.0175,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.5,9.649122807017545,TRUE,,9.6491,ensemble_voting,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.0,12.280701754385964,TRUE,,12.2807,ensemble_voting,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.5,20.175438596491222,TRUE,,20.1754,ensemble_voting,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.0,0.9830573356724368,FALSE,,0.9831,ensemble_voting,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.5,0.9763574596848236,FALSE,,0.9764,ensemble_voting,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.0,0.979740935861824,FALSE,,0.9797,ensemble_voting,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.5,0.9680827064005058,FALSE,,0.9681,ensemble_voting,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.0,0.9752261927806312,FALSE,,0.9752,ensemble_voting,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.5,0.9790449911950632,FALSE,,0.9790,ensemble_voting,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.0,0.981577072070266,FALSE,,0.9816,ensemble_voting,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.5,0.9744264307161496,FALSE,,0.9744,ensemble_voting,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.0,0.9793025441208312,FALSE,,0.9793,ensemble_voting,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.5,0.9743089137918431,FALSE,,0.9743,ensemble_voting,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.0,0.9777137785777792,FALSE,,0.9777,ensemble_voting,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.5,0.971551134815256,FALSE,,0.9716,ensemble_voting,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.0,0.9755217819154958,TRUE,,0.9755,ensemble_voting,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.5,0.9697559741881104,TRUE,,0.9698,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.0,0.9723068935720852,TRUE,,0.9723,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.5,0.9763083536993082,TRUE,,0.9763,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.0,0.978571100644418,TRUE,,0.9786,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.5,0.9740847983251656,TRUE,,0.9741,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.0,0.9784800839627774,TRUE,,0.9785,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.5,0.9745098668463484,TRUE,,0.9745,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.0,0.9773396125103546,TRUE,,0.9773,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.5,0.9743792200706668,TRUE,,0.9744,ensemble_voting,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.0,0.9806187295645844,TRUE,,0.9806,ensemble_voting,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.5,0.9758813914969692,TRUE,,0.9759,ensemble_voting,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.0,0.97970418030331,FALSE,,0.9797,ensemble_voting,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.5,0.9773576436031596,FALSE,,0.9774,ensemble_voting,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.0,0.9802474301864774,FALSE,,0.9802,ensemble_voting,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.5,0.9722277920162612,FALSE,,0.9722,ensemble_voting,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.0,0.9787491403808664,FALSE,,0.9787,ensemble_voting,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.5,0.9789587384894975,FALSE,,0.9790,ensemble_voting,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.0,0.9811105547433644,FALSE,,0.9811,ensemble_voting,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.5,0.9756938812824868,FALSE,,0.9757,ensemble_voting,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.0,0.9791940543383412,FALSE,,0.9792,ensemble_voting,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.5,0.9763382070195183,FALSE,,0.9763,ensemble_voting,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.0,0.976118682094952,FALSE,,0.9761,ensemble_voting,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.5,0.9747129436457108,FALSE,,0.9747,ensemble_voting,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.0,0.9786976401884916,TRUE,,0.9787,ensemble_voting,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.5,0.9773980841283628,TRUE,,0.9774,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.0,0.9759015424247056,TRUE,,0.9759,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.5,0.9758701945019124,TRUE,,0.9759,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.0,0.979790092033246,TRUE,,0.9798,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.5,0.978751641024144,TRUE,,0.9788,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.0,0.9801297649803856,TRUE,,0.9801,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.5,0.9771702892417716,TRUE,,0.9772,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.0,0.9790631678909778,TRUE,,0.9791,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.5,0.9750889524200956,TRUE,,0.9751,ensemble_voting,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.0,0.9773416307980064,TRUE,,0.9773,ensemble_voting,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.5,0.9747395223056134,TRUE,,0.9747,ensemble_voting,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.0,-0.0333568738229757,FALSE,,-0.0334,ensemble_voting,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.5,-0.0639445858435705,FALSE,,-0.0639,ensemble_voting,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.0,-0.1282419149879371,FALSE,,-0.1282,ensemble_voting,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.5,-0.0752951622010721,FALSE,,-0.0753,ensemble_voting,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.0,-0.0729300868050663,FALSE,,-0.0729,ensemble_voting,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.5,-0.0460786816964103,FALSE,,-0.0461,ensemble_voting,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.0,-0.0961813505438862,FALSE,,-0.0962,ensemble_voting,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.5,-0.107088122605364,FALSE,,-0.1071,ensemble_voting,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.0,-0.0895455247065909,FALSE,,-0.0895,ensemble_voting,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.5,-0.0923690744748177,FALSE,,-0.0924,ensemble_voting,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.0,-0.0915513314602376,FALSE,,-0.0916,ensemble_voting,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.5,-0.1747159192981296,FALSE,,-0.1747,ensemble_voting,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.0,-0.0831118180065546,TRUE,,-0.0831,ensemble_voting,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.5,-0.0452169178474473,TRUE,,-0.0452,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.0,-0.0898406009378338,TRUE,,-0.0898,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.5,-0.0678748831127085,TRUE,,-0.0679,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.0,-0.0842190786306159,TRUE,,-0.0842,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.5,-0.0960255107513672,TRUE,,-0.0960,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.0,-0.086702698062506,TRUE,,-0.0867,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.5,-0.1601077986297402,TRUE,,-0.1601,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.0,-0.0598856701997618,TRUE,,-0.0599,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.5,-0.0987874566482376,TRUE,,-0.0988,ensemble_voting,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.0,-0.1178179238560594,TRUE,,-0.1178,ensemble_voting,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.5,-0.1743927617880434,TRUE,,-0.1744,ensemble_voting,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.0,0.981686672822407,FALSE,,0.9817,ensemble_voting,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.5,0.9732225300092336,FALSE,,0.9732,ensemble_voting,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.0,0.9763004001231148,FALSE,,0.9763,ensemble_voting,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.5,0.963527239150508,FALSE,,0.9635,ensemble_voting,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.0,0.9713758079409048,FALSE,,0.9714,ensemble_voting,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.5,0.9753770390889503,FALSE,,0.9754,ensemble_voting,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.0,0.979070483225608,FALSE,,0.9791,ensemble_voting,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.5,0.9701446598953524,FALSE,,0.9701,ensemble_voting,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,2.0,0.9766081871345028,FALSE,,0.9766,ensemble_voting,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,2.5,0.9704524469067406,FALSE,,0.9705,ensemble_voting,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,3.0,0.9727608494921516,FALSE,,0.9728,ensemble_voting,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,3.5,0.966451215758695,FALSE,,0.9665,ensemble_voting,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.0,0.9713758079409048,TRUE,,0.9714,ensemble_voting,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.5,0.9662973222530008,TRUE,,0.9663,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.0,0.9686057248384118,TRUE,,0.9686,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.5,0.9735303170206218,TRUE,,0.9735,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.0,0.9750692520775625,TRUE,,0.9751,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.5,0.9658356417359188,TRUE,,0.9658,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.0,0.9759926131117268,TRUE,,0.9760,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.5,0.969375192366882,TRUE,,0.9694,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,2.0,0.9736842105263156,TRUE,,0.9737,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
